source,destination,f1,f2,f3,f4,f5
1556,1383,91,97,32,20,85
697,1032,89,19,77,2,6
1380,1612,81,88,33,86,42
912,690,72,82,78,86,17
1099,275,55,27,20,41,69
656,659,76,12,29,35,75
1621,529,25,46,58,39,39
706,482,85,53,44,39,41
836,1394,15,18,71,62,62
1143,720,27,73,20,75,38
165,143,48,5,19,81,12
771,145,59,77,61,15,58
718,815,2,73,77,4,4
340,959,34,5,21,35,29
1122,852,72,85,60,27,74
352,1560,60,72,88,42,63
764,1179,10,89,9,27,96
669,1116,71,7,51,6,51
829,844,49,37,93,31,28
971,1509,77,47,3,3,16
1238,1328,41,12,83,83,5
281,1498,26,36,69,29,7
302,424,93,92,39,8,61
1238,807,47,77,46,66,74
1459,894,89,15,41,77,77
163,588,25,88,66,89,25
238,1051,35,38,14,64,70
556,905,92,87,91,11,12
328,1351,6,34,9,57,66
613,372,83,41,99,60,39
1521,579,50,90,64,47,79
635,1321,35,68,19,54,44
99,618,89,49,63,15,19
887,176,42,27,45,96,2
1592,748,40,66,77,6,14
558,372,44,71,25,3,99
292,228,89,79,25,90,9
188,891,40,49,83,56,83
505,832,83,8,44,33,20
777,52,82,6,38,41,21
1056,387,96,53,98,62,45
1482,222,49,10,21,62,16
1278,894,77,25,94,24,58
797,754,78,34,58,58,0
147,377,92,41,3,11,62
1159,1140,92,74,34,10,92
1220,371,73,97,38,11,51
624,1098,9,39,55,54,41
634,1390,68,50,74,42,88
223,110,8,71,62,40,17
829,846,27,25,90,77,90
656,669,84,55,45,33,66
1580,1649,51,65,33,64,83
1425,1054,28,86,25,77,59
1624,1232,16,3,7,1,27
1450,1068,38,75,94,59,46
973,5,98,48,45,94,42
332,592,31,91,59,38,91
1094,478,74,6,63,62,60
1560,796,82,80,58,29,59
1274,592,2,96,52,56,39
123,783,85,37,33,53,39
1180,963,45,64,91,10,14
352,165,96,67,86,49,43
333,260,11,42,77,85,6
712,959,10,12,7,54,65
1322,1225,8,21,15,97,9
165,856,82,45,15,5,15
331,997,12,42,94,72,62
534,984,68,80,77,98,70
1303,625,76,49,1,29,31
455,371,24,54,76,52,18
911,1623,83,51,87,38,5
1097,18,31,93,49,71,37
653,836,12,44,11,79,28
1222,1349,31,23,32,36,89
770,1342,14,73,63,23,86
1291,989,52,95,58,23,99
1120,268,38,87,84,53,42
1607,1028,1,33,67,26,12
565,31,24,61,6,11,3
1350,776,24,33,92,66,79
847,586,84,17,41,49,77
695,576,35,12,40,37,96
1416,1229,51,36,5,17,99
1450,707,73,54,56,26,80
483,796,52,84,14,77,25
0,670,96,80,66,82,29
11,1025,37,16,6,70,77
928,1475,78,72,71,46,17
1581,800,49,55,96,54,64
712,395,92,83,15,34,82
1278,1220,71,6,56,24,34
771,550,68,47,77,68,3
526,47,84,70,97,93,20
50,763,85,10,25,96,2
1548,645,4,33,29,12,38
1159,628,96,45,53,57,33
1098,497,43,67,1,20,50
1346,567,99,45,18,64,16
1393,1108,82,49,76,70,52
1164,847,21,51,80,29,87
1031,1174,62,33,87,48,34
431,926,97,3,55,81,91
959,881,59,90,78,25,51
331,550,12,14,29,41,9
796,320,14,83,6,58,64
318,661,11,13,0,12,49
724,512,93,64,13,27,23
1154,533,19,5,30,74,4
1210,1243,47,78,63,78,0
772,1440,68,7,84,41,2
442,1172,40,56,60,53,89
968,1014,46,96,3,53,85
1541,1010,67,28,49,92,71
1320,1301,42,53,61,37,46
239,1261,72,52,79,52,35
1113,84,0,37,29,86,65
66,1506,99,24,33,89,75
494,1298,56,27,83,91,0
1615,18,98,25,38,9,44
189,1574,9,18,53,67,90
1388,311,73,81,14,93,36
364,49,65,25,20,59,96
1539,495,70,32,80,1,70
188,1177,28,6,69,90,80
764,1371,58,98,53,87,35
1320,1111,87,9,54,32,31
10,1447,85,13,54,94,37
1494,666,9,65,73,48,24
1123,145,59,97,69,89,59
47,1519,4,19,22,99,48
181,1136,37,48,36,12,86
1436,1257,47,69,97,19,42
1485,1004,30,12,7,31,24
382,991,25,27,9,53,32
429,255,35,18,12,8,3
1422,862,17,54,28,73,8
25,696,98,5,56,91,93
1142,1278,46,13,0,45,13
1025,1238,31,17,93,99,87
189,1308,10,38,76,95,7
1237,406,96,79,86,81,76
10,731,26,22,6,30,70
125,279,58,66,54,24,77
1096,446,9,87,93,62,69
303,1390,74,23,77,83,28
829,136,77,88,47,3,43
483,382,27,93,95,23,33
1521,1029,80,0,81,32,44
1539,86,11,80,24,14,92
825,1550,99,26,65,98,94
1419,1616,27,61,85,92,41
1132,392,52,5,27,50,17
928,483,44,43,26,31,73
1539,8,45,3,21,28,92
1230,463,68,25,77,80,1
895,937,30,76,6,91,62
1085,1350,39,31,71,13,87
99,991,78,1,90,24,3
1120,1007,50,87,44,57,27
212,247,29,85,64,87,47
534,564,39,37,50,36,13
937,1649,58,23,99,38,55
847,1278,39,34,67,16,17
955,1586,44,2,90,21,98
186,1108,91,0,58,98,76
373,529,97,93,97,3,58
165,448,96,50,84,0,58
1158,973,12,99,82,5,74
541,102,70,21,77,22,80
1122,697,31,19,0,21,21
829,167,37,80,48,6,11
481,289,73,80,42,26,8
526,825,51,15,20,15,39
558,1386,6,53,75,89,5
713,592,8,21,42,87,60
1574,928,2,78,34,95,89
1592,1577,50,44,50,68,67
843,918,41,62,79,81,8
52,1597,45,91,93,84,42
1096,640,47,40,58,20,58
619,1375,40,7,79,20,85
1222,681,69,88,43,24,43
1378,1543,6,21,69,10,77
394,230,41,16,5,94,74
551,174,30,0,19,63,52
1348,1403,84,34,81,12,76
329,1131,31,21,52,31,84
224,1085,86,34,34,55,33
1187,1080,68,85,96,38,33
360,1191,60,97,30,1,3
983,1336,68,30,0,68,62
419,178,35,28,20,91,63
201,272,37,73,90,96,99
424,832,60,18,18,68,16
1275,106,25,47,15,76,55
578,495,41,3,22,22,79
1099,488,4,49,52,18,62
803,457,35,95,18,93,60
504,1293,32,94,37,6,66
1347,999,26,76,9,3,60
1643,748,96,87,42,46,0
481,1072,50,95,71,6,66
728,255,90,52,76,29,11
85,697,12,20,80,68,90
1098,278,15,95,66,9,16
1568,120,0,20,85,85,24
1458,646,34,97,68,33,53
794,373,26,6,52,34,65
491,359,46,72,93,93,63
1061,100,82,43,51,8,38
22,879,36,79,29,84,20
1224,723,29,84,91,33,53
513,1059,13,68,18,96,68
429,1380,78,65,66,39,8
1634,260,61,63,68,17,35
1583,1188,19,86,48,11,40
279,800,27,98,50,26,27
1100,1285,91,34,3,20,42
1408,418,50,92,88,3,80
1018,240,59,32,85,88,92
1295,533,50,87,91,89,28
971,1524,72,45,68,72,17
1475,625,67,28,23,58,12
765,808,80,38,92,94,98
1408,498,0,28,99,58,90
576,625,57,3,46,42,41
199,1399,78,10,85,10,3
419,537,21,92,1,1,87
1414,603,62,53,89,97,5
1580,274,95,39,44,74,77
1556,496,45,43,51,35,64
1429,905,73,88,56,33,32
959,1257,19,47,3,91,52
1416,157,89,94,34,3,18
410,12,75,88,73,35,13
770,466,11,37,36,42,75
1187,1443,15,15,53,43,99
1598,1212,7,16,52,27,16
1019,999,28,45,97,58,42
200,719,29,93,32,53,89
1583,422,56,89,59,8,7
25,373,7,10,90,34,33
1154,500,47,55,30,94,17
1143,1059,16,82,52,34,53
165,236,94,61,40,53,60
189,666,6,75,46,52,95
301,49,39,24,79,94,27
770,401,35,79,37,95,0
1299,1471,75,68,1,55,57
1069,592,92,40,74,55,26
971,1087,64,47,87,83,40
207,811,85,37,75,35,75
1153,793,28,63,47,54,0
1373,1277,23,42,54,91,23
1208,1108,82,66,15,93,88
565,1469,41,9,72,91,23
1037,1251,63,44,80,97,3
274,1233,71,23,93,84,55
531,684,68,3,1,84,26
1210,594,98,67,87,3,55
903,65,83,64,66,53,30
352,492,63,12,10,93,19
455,879,46,47,84,31,21
1339,211,78,9,80,44,50
576,789,66,6,26,3,5
1159,838,2,56,51,80,87
497,73,50,73,71,21,91
105,911,84,81,33,42,53
853,317,80,13,95,18,24
571,101,94,28,5,79,65
641,838,30,54,7,93,95
292,339,52,43,48,49,80
507,660,21,86,71,85,25
1097,826,92,19,82,84,42
1275,1117,32,6,8,62,35
1584,1339,59,60,33,41,48
786,693,52,60,23,84,18
653,670,79,40,69,74,9
1436,1508,69,14,76,61,22
896,281,92,94,27,34,37
293,1125,19,59,12,10,9
829,833,48,8,67,21,56
1497,1359,16,66,70,69,49
1063,895,55,68,87,98,25
1285,839,66,93,72,45,87
1245,338,23,93,96,54,12
968,404,81,85,15,35,97
586,239,85,2,47,51,10
282,1229,97,38,26,22,66
836,834,65,4,28,58,49
608,874,82,21,71,97,43
1274,1277,13,44,42,55,33
1581,814,71,49,8,40,85
983,371,38,17,96,34,50
411,1381,19,98,44,18,12
483,2,82,84,66,87,36
569,461,29,53,11,87,82
1581,656,55,46,47,18,82
971,729,90,41,50,82,58
586,588,73,91,61,50,90
937,1000,3,72,27,67,37
1274,1147,14,90,69,54,7
1456,1045,53,62,92,54,72
1120,1590,68,79,33,22,1
1412,1112,82,14,99,86,99
1278,302,32,89,17,13,10
825,1078,51,2,57,65,43
490,1411,75,52,74,2,88
843,1039,60,54,97,75,69
971,950,69,83,3,69,20
515,1030,40,63,29,40,86
978,528,48,72,59,79,41
911,1179,90,96,2,53,68
1249,1182,68,98,28,10,69
1583,1404,5,34,24,65,9
1275,2,50,58,46,96,87
1541,1438,21,73,90,27,59
1339,592,37,92,23,80,90
928,457,55,3,54,40,67
917,934,4,76,66,44,22
825,424,55,3,42,25,86
340,1198,49,11,40,65,16
353,1174,18,78,13,11,50
576,278,62,80,7,29,62
847,1390,54,3,39,53,27
898,781,43,81,78,18,64
1450,1087,83,60,1,69,84
165,699,92,6,5,89,19
541,796,93,94,5,17,69
1220,1411,70,93,63,38,7
431,1051,50,88,13,38,35
1180,1223,22,16,75,62,42
1128,887,24,1,53,48,62
1511,797,5,96,58,90,46
1100,1132,7,20,84,50,43
1429,6,0,79,81,80,69
1295,584,88,52,62,1,72
648,351,23,73,78,79,54
1177,1089,20,12,13,46,85
1020,1255,12,80,20,83,0
343,793,74,50,59,38,17
1123,1615,66,38,68,76,55
1132,419,8,87,56,87,20
842,655,18,79,91,30,32
352,926,18,28,46,16,50
1223,522,29,76,72,55,78
613,1087,52,88,45,61,64
565,669,52,54,85,65,13
825,894,73,20,58,55,40
829,623,62,86,14,47,21
1426,293,16,88,34,96,17
913,31,40,97,2,4,37
712,749,85,76,65,19,12
1159,1162,98,52,77,81,96
318,54,97,61,74,51,14
1150,1477,77,54,3,92,60
1019,1249,68,94,68,75,73
302,1390,97,53,40,54,98
1359,927,25,18,28,38,30
328,445,38,16,2,56,93
1554,1285,99,53,64,36,15
653,731,23,35,20,65,40
301,1408,4,42,66,83,19
1096,1339,57,4,27,50,37
1548,829,59,72,55,56,6
331,1103,98,63,57,29,15
1120,312,6,38,17,21,8
961,1283,94,58,12,79,25
1019,329,27,94,29,13,13
959,157,1,38,88,42,32
625,527,14,11,15,74,4
181,282,9,23,25,56,42
597,928,41,55,32,0,67
1210,1135,56,83,91,2,17
887,1385,66,77,14,97,32
973,1604,2,35,96,2,36
165,1282,14,52,37,41,23
1364,92,61,74,42,36,7
1607,1111,40,78,82,76,50
928,962,9,91,12,11,45
675,1634,91,34,94,43,43
579,1174,12,91,91,20,53
1539,1244,73,53,8,46,25
125,1391,19,8,87,63,75
1634,1268,2,63,53,33,10
1238,324,59,96,93,35,45
1189,707,31,20,49,14,68
871,677,61,58,64,36,10
975,1419,35,59,79,13,64
1122,1601,10,3,63,6,21
1541,1440,3,95,53,37,65
1542,1617,7,77,30,6,69
814,522,12,61,65,86,45
1177,1633,36,47,81,97,17
542,1456,59,71,87,74,8
369,142,26,2,75,59,44
1047,66,94,98,15,70,29
668,1033,61,29,58,6,51
275,43,5,2,58,97,41
199,997,12,82,84,79,94
1530,984,91,17,60,11,81
1373,1538,14,15,26,5,80
401,1492,28,81,92,56,61
201,439,37,45,5,67,25
1574,954,5,20,31,97,55
1272,1344,78,36,63,16,9
553,956,29,76,9,24,66
1348,47,0,94,82,54,65
23,359,45,37,35,35,7
388,361,68,47,52,39,95
194,1592,95,61,40,27,85
1078,58,42,57,77,50,7
1275,669,54,11,58,42,86
340,742,29,10,92,67,79
888,688,90,41,86,29,34
163,831,16,55,40,98,44
1429,687,26,13,68,71,14
1156,406,25,33,11,85,41
1078,1545,0,51,32,67,52
1407,1573,72,54,42,21,55
147,718,54,85,69,39,43
586,1577,24,20,66,27,65
1621,682,47,17,64,79,43
1095,1577,55,44,14,40,54
1437,931,62,33,93,91,61
1138,966,83,3,55,81,90
144,1558,32,71,59,50,48
718,881,98,72,89,97,28
597,21,3,81,21,95,0
382,312,33,56,13,71,18
769,28,65,35,40,27,44
105,612,99,51,75,74,29
799,1414,46,78,60,74,45
825,465,90,86,20,68,5
1605,794,97,38,7,43,87
799,1054,48,14,93,10,61
825,1159,22,52,82,91,76
396,1586,10,78,85,72,98
658,558,1,69,27,28,48
1571,1531,14,41,49,37,0
1403,1125,19,29,69,73,96
592,222,4,42,27,79,51
825,1059,23,52,13,59,84
597,450,52,9,74,42,43
1177,1117,1,1,68,50,80
1422,575,70,87,10,33,72
352,778,65,32,24,12,55
556,838,30,14,45,93,83
1437,364,21,68,15,50,97
1624,1228,69,76,9,6,66
1085,881,32,77,92,36,90
483,961,12,96,34,54,78
896,415,14,91,0,88,59
1350,1408,85,97,96,82,90
292,255,22,24,2,80,35
1564,1642,66,58,55,79,61
287,506,4,91,10,33,38
34,1376,83,87,57,93,91
1089,1042,4,84,89,49,23
1370,1202,13,49,20,20,35
147,899,52,72,41,64,23
928,878,43,52,7,2,8
1253,1359,94,77,43,64,43
403,582,92,49,48,78,15
165,814,18,43,6,14,55
352,301,5,94,8,88,80
796,1072,46,77,36,27,23
592,127,33,95,85,28,42
201,365,57,93,8,13,47
1374,1545,76,54,50,66,29
932,775,10,99,9,77,82
575,1018,89,59,7,59,32
1128,51,3,20,37,80,87
253,288,16,24,43,22,33
770,138,55,36,81,52,5
1128,482,82,13,84,89,92
352,1333,18,79,53,15,77
597,871,8,22,71,35,2
1430,1294,71,3,35,78,98
697,146,98,78,14,39,49
697,421,83,59,84,67,99
817,883,81,97,58,98,40
1494,1614,67,78,41,28,79
1187,709,29,19,95,87,15
612,104,32,13,94,81,27
1143,1471,6,47,17,45,10
1322,1273,2,69,74,62,81
624,839,81,44,93,64,45
201,1618,24,23,11,48,90
80,1131,9,24,4,18,59
369,670,17,3,32,90,70
625,112,73,34,3,38,30
749,1225,51,38,82,58,66
914,1442,52,78,2,59,88
665,1339,84,70,76,65,70
1218,12,84,23,57,22,16
1025,612,1,23,88,51,56
937,157,84,69,23,34,88
968,333,62,18,73,94,79
968,1460,35,7,90,77,34
131,1174,74,99,60,38,94
895,669,53,47,65,48,49
597,153,99,56,89,41,82
842,93,30,86,74,59,79
799,368,30,44,34,41,55
367,125,58,65,4,65,30
283,1422,87,69,25,75,8
918,1375,55,91,97,82,18
706,556,39,19,33,74,92
1556,111,75,0,62,68,96
321,1237,89,68,69,77,89
1469,544,82,38,38,87,53
1120,659,89,46,47,8,60
871,189,47,50,32,89,58
657,690,82,27,70,72,48
1370,1614,27,5,29,20,13
1450,1223,4,85,52,76,97
771,883,73,60,47,10,36
188,1424,19,90,68,97,48
1616,1545,40,31,79,64,76
1275,1570,50,1,53,51,13
388,1634,53,88,99,79,85
483,592,30,34,61,61,29
340,932,21,98,7,64,10
1437,96,23,62,57,24,38
1342,1356,72,6,94,9,92
799,452,40,59,3,46,70
1154,452,0,98,98,95,1
712,116,13,69,73,73,25
189,1170,74,44,34,19,95
1081,966,46,96,58,38,48
531,1325,64,92,69,23,27
1120,31,6,6,23,49,75
971,1429,91,36,70,36,66
1456,674,36,9,79,17,75
1122,576,5,3,87,95,48
486,1267,52,91,24,75,70
1388,1241,90,20,15,28,85
1010,689,75,65,69,44,46
40,1301,49,20,21,63,27
586,214,24,31,52,88,42
843,207,71,17,14,48,91
482,856,24,35,23,62,89
455,1570,34,80,11,91,64
700,1334,34,42,30,98,95
169,1012,53,53,57,7,82
706,370,65,11,15,80,38
431,1207,58,31,48,39,83
396,1493,30,98,52,66,2
186,856,10,52,97,19,31
545,190,14,68,45,85,73
438,806,94,8,96,7,12
830,33,33,87,94,88,45
333,472,86,11,82,72,69
888,1293,24,62,78,14,29
83,768,51,36,77,4,58
712,930,14,23,23,32,37
494,140,1,66,69,5,91
389,1466,18,57,3,77,35
1098,1478,4,32,15,77,11
1436,1183,97,16,74,80,34
1188,832,82,24,72,54,42
145,1228,96,70,71,17,90
711,1140,23,89,47,87,17
145,1312,10,37,85,75,14
895,421,17,55,65,60,30
1322,9,82,17,71,25,28
1154,1345,35,1,3,61,4
288,575,63,56,3,99,87
843,302,96,24,64,34,18
909,1498,78,15,8,1,51
1546,415,94,92,30,45,80
122,1301,3,88,4,14,72
589,731,59,3,48,98,26
867,1041,49,13,89,37,59
1210,1014,33,14,60,39,38
1363,1505,46,39,67,80,65
1430,713,50,93,70,68,22
7,1007,19,76,58,87,26
1160,1491,65,20,21,47,4
586,173,17,49,57,99,5
491,1098,52,96,60,93,56
968,722,49,93,40,96,20
145,289,84,3,94,14,69
846,1135,4,61,41,43,87
1208,240,52,36,2,95,14
1123,372,71,90,68,49,1
1456,389,42,80,18,84,73
575,1054,10,74,72,8,57
1218,1112,67,44,51,49,37
818,860,7,20,57,95,43
1238,4,31,85,38,88,41
834,731,16,47,42,28,96
853,812,88,92,87,87,79
777,1244,6,16,2,26,71
1373,880,90,6,15,94,53
1425,1297,42,2,72,52,93
843,1459,25,62,71,59,0
438,464,12,19,89,69,84
515,1346,54,66,30,98,81
1159,1004,41,75,17,3,31
853,803,47,61,66,75,98
1264,669,57,1,77,59,23
562,395,28,61,12,2,9
928,609,75,59,60,46,18
619,1322,46,49,3,45,14
1113,12,42,99,1,1,43
762,398,75,35,1,33,33
443,404,74,24,90,18,3
429,230,27,28,96,39,58
67,492,56,57,4,16,14
1251,1345,82,54,97,60,4
42,746,95,98,1,32,80
1223,558,77,48,24,15,44
1027,1112,54,70,8,64,9
302,1131,90,59,95,87,52
30,1030,55,1,27,97,78
912,992,79,58,15,12,0
85,321,83,14,46,72,73
172,985,46,85,43,57,16
1189,1612,97,3,70,56,63
367,1191,22,96,85,49,28
1291,1023,83,60,37,77,47
1167,357,81,53,20,73,36
1607,309,43,84,40,77,34
201,25,64,73,61,42,59
1149,404,47,5,23,14,49
491,967,3,2,91,12,60
978,897,83,55,46,17,70
1320,1512,72,53,82,8,45
406,1356,26,90,99,3,68
983,421,14,46,10,8,27
25,1529,46,19,54,39,76
769,494,81,19,0,55,11
1320,705,94,81,29,36,94
1158,382,6,58,55,53,91
1574,363,37,24,78,60,80
1615,401,17,9,32,17,24
289,1064,23,43,61,95,1
1607,860,33,83,23,11,40
375,941,83,66,47,43,42
872,532,70,61,27,66,97
1372,525,69,39,72,84,93
1458,847,22,25,89,16,64
122,795,35,48,21,77,95
283,485,8,17,1,97,90
526,705,69,82,82,17,19
928,887,27,19,75,55,89
1271,1087,12,42,40,68,92
777,1157,36,49,65,38,72
70,795,74,83,21,78,89
658,268,61,48,21,8,52
42,831,40,94,99,15,42
163,1546,58,19,30,72,27
201,1238,84,61,30,79,86
1624,1059,95,35,86,76,91
1458,1232,79,87,55,48,75
292,1150,32,55,53,47,82
332,591,84,28,92,49,6
1073,78,17,47,15,9,79
1615,1123,74,0,46,26,25
507,258,99,93,36,42,35
181,153,58,68,95,46,55
279,268,63,36,19,49,67
274,1023,17,63,89,97,24
507,1237,77,16,31,0,33
778,146,67,81,65,51,15
188,1025,36,9,15,41,65
1128,902,26,93,40,20,15
1160,1437,15,17,62,57,9
894,133,34,69,8,47,5
325,1327,65,47,69,23,26
140,585,47,16,36,38,85
382,236,69,49,65,67,77
1159,892,9,52,14,96,3
199,1624,61,21,25,51,3
1132,685,83,55,50,16,4
894,1409,14,30,61,70,37
744,37,55,98,77,6,15
978,63,27,91,35,12,57
1272,739,8,75,92,63,32
371,882,76,51,87,22,36
1059,66,61,34,23,49,9
637,204,77,6,29,50,65
1313,196,18,26,4,42,1
971,372,74,93,22,54,41
1025,9,77,74,79,36,80
531,1343,76,35,77,99,21
803,477,34,63,97,93,15
1056,1206,52,27,81,67,8
978,49,1,80,5,6,64
1429,1320,58,52,52,43,3
1285,254,67,61,24,56,62
967,684,51,48,5,76,70
1497,320,95,73,68,42,2
1202,1411,6,72,84,82,68
1122,902,83,55,21,26,38
1437,1481,19,71,7,28,0
1304,497,75,13,22,80,42
1473,1301,49,45,11,87,61
1408,1612,8,4,50,94,13
201,630,55,1,70,36,32
1420,620,98,95,60,80,71
635,1042,22,64,21,50,44
943,58,88,85,43,92,72
770,331,99,6,14,3,86
592,1015,8,38,12,18,57
389,461,83,94,7,28,2
1371,470,40,53,44,96,31
1248,1477,88,64,89,56,58
558,912,9,51,95,22,74
201,196,91,99,37,28,1
981,1334,75,20,54,64,51
1113,644,84,50,75,46,42
94,1010,91,23,46,71,82
1414,344,32,21,77,20,61
1138,1363,75,77,57,80,85
365,407,3,47,18,52,83
1430,1428,17,48,11,14,0
541,558,65,42,12,96,84
140,1010,19,26,89,74,4
705,1594,89,23,42,86,7
1160,22,94,94,35,11,1
1248,1150,83,41,98,74,42
333,1163,56,69,11,66,79
35,1174,81,55,78,55,4
259,184,6,92,31,55,82
7,615,99,88,66,11,93
1342,659,36,7,77,5,66
1248,928,22,25,31,10,24
497,67,87,2,16,91,10
1142,573,55,92,46,44,80
507,1334,5,99,7,8,63
455,926,6,32,52,69,77
482,4,3,52,24,63,67
1539,432,15,82,57,29,19
547,1237,56,76,28,23,46
1607,35,86,25,40,65,84
481,854,82,34,62,74,8
289,1509,85,53,75,17,91
217,9,53,49,43,40,54
497,1319,41,80,45,29,5
431,383,66,20,54,16,96
914,1317,42,62,86,10,77
406,193,49,47,16,21,45
1322,136,92,76,85,73,58
1037,838,63,48,79,89,48
295,840,86,80,88,92,9
1291,965,25,80,58,32,3
959,523,74,72,49,45,61
675,1399,24,70,80,5,17
1004,423,78,32,68,60,17
576,991,55,56,49,62,8
1430,1116,44,93,90,30,19
1393,146,60,58,11,13,78
120,957,32,7,40,57,2
758,1172,40,35,48,58,13
1291,507,63,52,98,87,50
0,514,44,54,15,58,1
201,1594,87,39,66,98,15
1160,1601,77,89,73,19,8
641,477,91,0,82,89,34
624,125,91,9,89,44,32
332,1052,53,45,88,19,2
1624,402,86,81,41,18,60
352,657,41,4,47,61,17
978,1528,70,3,43,13,81
914,1006,89,96,83,52,45
1027,1257,81,69,71,81,16
545,1369,15,1,43,84,50
352,731,70,10,31,26,1
612,310,94,46,31,65,5
1550,1101,95,87,54,62,83
375,1577,45,77,57,25,36
1095,1540,69,97,3,23,21
895,365,75,65,66,7,81
853,656,88,64,4,4,43
981,1577,40,53,74,20,44
935,723,46,65,21,44,75
558,268,54,38,44,70,24
1160,1144,55,58,19,29,51
85,330,21,45,18,10,63
120,187,32,73,83,13,66
194,1290,99,49,66,72,15
1177,791,94,19,58,29,90
497,1278,84,3,2,68,94
1211,1319,89,27,31,97,68
613,1414,92,1,76,43,83
558,353,58,21,23,61,0
586,970,27,83,24,17,20
186,1000,38,10,24,99,34
1220,889,78,1,17,91,54
1350,1413,62,62,92,80,15
1386,355,4,22,79,16,76
147,1640,77,3,1,57,75
481,530,20,98,6,66,2
1078,620,20,83,56,65,24
1554,250,85,8,50,15,10
88,920,78,56,85,68,82
912,1064,54,69,43,90,86
913,363,79,8,93,77,77
565,890,54,14,63,70,63
1185,513,10,32,88,8,54
836,743,38,76,85,7,34
181,771,48,17,0,48,29
286,659,69,73,0,9,18
1416,480,1,88,54,96,39
937,1085,80,61,25,68,44
345,1140,42,56,10,26,69
1577,714,93,63,95,48,9
712,1547,28,75,24,96,47
701,1147,47,96,15,47,47
22,989,28,60,66,34,90
1632,1451,70,54,14,92,28
1275,837,62,16,28,63,80
1158,436,30,92,57,24,33
1580,1297,52,41,19,38,96
1456,1577,25,40,61,99,15
332,395,99,75,83,95,64
990,1133,21,28,47,98,46
904,146,66,76,68,99,59
643,65,77,41,32,8,81
144,949,68,99,87,49,25
389,714,93,54,8,96,71
675,1042,51,69,84,49,43
37,877,25,71,19,49,13
145,1285,80,19,17,60,93
934,370,33,75,8,97,86
223,707,57,62,55,64,63
504,757,39,22,22,55,91
1580,589,99,53,82,98,67
1615,386,49,0,59,12,67
1408,661,67,57,26,72,38
325,983,83,97,87,20,23
403,153,62,38,40,26,91
1422,237,42,15,24,88,10
115,131,38,66,72,4,77
1272,1414,5,0,90,77,52
1020,1468,20,79,16,63,50
396,556,20,57,50,46,3
990,1404,94,6,34,85,3
797,1108,96,49,48,81,67
1416,123,86,11,10,4,40
22,150,76,3,85,27,22
1211,1420,1,92,57,80,50
934,1303,93,93,1,72,39
1248,906,13,98,70,43,19
782,1216,88,17,60,0,62
539,1620,83,69,39,41,10
1363,591,13,40,57,70,80
177,133,38,44,24,78,19
943,945,67,0,60,29,26
1521,377,97,81,91,34,3
961,1181,80,81,13,64,72
1408,659,87,8,7,13,97
181,31,5,1,74,44,60
241,327,59,57,5,5,87
360,1445,98,53,11,40,83
283,1162,96,94,47,90,59
700,1029,84,69,68,6,40
911,166,35,97,9,75,87
186,774,53,41,13,4,49
973,167,62,87,94,69,78
360,798,22,44,97,68,57
1291,1027,9,36,61,1,26
340,864,92,84,11,83,78
1639,1260,13,5,90,74,92
1380,1400,55,21,15,13,7
1581,13,30,53,59,97,65
1437,512,91,96,70,26,95
677,1566,2,68,75,71,17
1222,11,73,9,42,88,18
70,820,24,65,93,50,43
288,1146,39,10,1,99,80
937,659,28,86,90,3,59
106,1103,91,92,48,57,44
1407,1022,63,7,95,26,38
1371,553,82,26,1,77,82
16,1090,6,86,77,15,95
1439,617,96,99,18,73,59
275,815,9,73,58,68,27
1085,884,68,79,25,37,14
921,43,70,12,51,16,39
1151,644,60,70,49,39,47
429,704,49,94,1,68,19
3,1473,83,92,17,95,86
1016,1403,88,15,77,71,28
799,1076,43,7,39,37,42
1386,1346,76,15,60,36,28
1524,681,49,72,85,79,86
1110,290,79,70,36,87,11
490,187,8,20,64,33,75
1459,424,39,22,38,93,0
396,855,71,88,91,47,81
317,1143,48,49,24,60,62
1078,1045,83,71,63,6,46
1398,705,73,26,2,68,92
120,924,56,81,6,89,55
1098,1441,98,28,4,15,19
99,39,96,45,50,4,66
836,1375,36,63,12,44,27
1372,989,81,59,45,96,6
1352,1051,65,65,10,92,36
756,1112,58,62,32,82,24
1419,886,20,8,86,50,41
403,1003,15,61,42,96,64
1391,1033,61,10,69,45,52
1287,560,62,35,40,36,55
387,1468,44,82,63,94,74
1078,88,3,25,3,1,74
770,373,9,59,28,22,20
658,1229,36,92,98,39,50
279,1390,78,68,34,34,29
99,112,72,94,49,49,25
1526,49,97,93,36,99,76
1167,589,20,49,43,69,73
99,49,58,27,33,32,46
140,795,88,1,46,37,30
1544,660,43,54,29,85,6
431,450,24,39,26,26,78
396,348,2,12,82,24,3
394,645,6,13,78,33,37
1122,1007,57,54,58,36,58
1179,1446,71,43,48,69,35
1391,1090,18,84,4,61,99
371,879,24,17,26,23,25
1366,1191,80,73,38,94,71
624,792,37,68,28,26,24
592,306,73,46,70,33,85
483,167,28,35,45,8,41
847,1566,69,76,25,18,93
973,944,18,25,24,26,51
912,1056,91,60,10,79,65
120,1604,75,62,64,70,8
1153,1248,4,76,45,55,77
392,1241,26,31,18,78,2
424,184,83,63,84,61,49
483,230,53,11,46,96,62
1222,1385,70,70,9,57,31
99,1417,0,96,33,1,63
1248,390,46,16,82,65,9
610,152,43,87,36,10,49
955,1177,63,10,84,90,81
