source,destination,f1,f2,f3,f4,f5
30,24,22,46,4,93,82
64,211,93,67,60,43,89
265,232,86,78,74,2,8
533,88,71,3,44,88,99
533,302,60,11,81,38,87
557,201,46,4,53,79,79
9,264,67,55,80,38,75
213,264,52,36,76,44,0
66,514,66,70,54,62,30
362,69,89,89,37,68,66
63,865,58,4,74,47,51
186,433,92,33,83,33,53
543,401,11,60,95,26,87
30,169,3,5,40,33,21
205,483,51,56,28,73,24
232,265,67,48,96,95,92
48,372,15,30,38,89,55
865,56,76,3,62,59,4
308,16,73,19,47,66,66
56,865,52,35,74,72,82
533,306,19,67,57,22,81
533,173,58,92,22,25,65
465,519,70,61,51,22,92
29,443,7,16,26,85,51
569,501,24,82,7,49,88
538,777,12,87,39,86,63
183,464,28,99,54,11,35
183,351,56,80,80,90,83
421,421,15,83,19,5,55
38,30,6,91,3,25,5
27,165,77,41,47,92,98
786,519,96,20,3,54,82
423,333,28,28,42,88,81
799,189,51,90,88,84,48
747,121,99,71,19,47,32
96,28,76,78,64,59,94
160,59,71,21,81,14,13
280,483,93,36,91,3,92
83,450,59,2,28,16,26
845,520,3,66,76,46,97
28,96,63,92,44,7,35
290,14,87,60,98,9,77
608,213,74,20,50,43,56
16,308,88,90,6,35,65
426,572,31,63,2,30,4
183,160,61,57,99,40,17
211,683,42,97,5,78,57
5,496,95,47,99,83,93
661,707,93,78,39,79,89
231,196,39,75,14,65,76
231,385,2,83,14,73,8
231,871,56,4,92,27,7
404,533,73,89,26,20,17
859,366,26,30,48,33,97
231,730,53,75,18,0,32
162,432,24,73,83,95,8
593,572,54,31,58,40,10
537,14,34,29,49,1,87
777,340,75,61,45,50,68
196,231,24,57,4,8,98
506,651,4,27,11,43,88
368,112,55,3,89,14,79
90,86,54,76,9,53,77
13,698,22,44,60,90,77
307,206,71,31,2,25,31
288,295,38,6,34,92,96
856,452,72,37,79,25,4
112,368,4,82,96,88,64
433,433,38,25,84,48,42
101,125,19,82,7,27,18
845,865,44,73,84,55,69
520,845,81,85,60,38,20
36,588,45,90,9,90,96
375,142,40,69,7,88,33
306,64,0,50,64,10,32
730,231,39,3,27,36,58
88,183,26,29,13,42,14
776,776,74,10,61,94,41
280,160,39,79,32,77,76
183,302,28,67,87,52,45
271,698,55,95,72,26,0
302,183,44,25,66,69,24
118,301,11,31,82,13,2
820,362,64,49,91,93,60
142,375,1,17,50,19,4
708,353,29,79,53,67,17
160,25,51,11,63,32,61
546,404,0,24,47,5,90
362,28,66,82,90,38,83
362,280,65,91,35,72,68
362,129,59,93,25,67,6
93,513,81,36,26,60,64
355,210,59,58,65,28,57
627,809,16,16,87,98,39
530,533,35,7,30,21,82
126,723,86,56,92,19,74
255,210,2,80,94,40,38
549,855,56,34,17,63,96
549,187,63,31,1,83,32
549,80,92,38,64,28,86
549,298,12,8,15,34,74
549,779,45,16,68,94,16
549,663,47,78,61,73,28
549,582,56,51,23,51,74
549,287,6,11,27,14,84
549,188,20,57,13,79,42
549,800,58,0,80,67,0
549,799,71,59,26,34,22
549,67,20,58,38,17,70
549,747,78,50,97,18,1
549,551,23,75,80,24,42
549,679,80,45,18,38,58
549,671,85,48,80,84,69
549,710,19,23,47,11,31
549,778,26,20,98,95,93
549,146,73,8,13,46,93
549,818,85,9,91,85,94
549,690,52,96,63,41,32
549,190,1,92,33,65,44
549,540,44,74,63,27,87
549,467,86,51,20,12,37
340,274,35,13,44,22,51
143,758,38,32,25,51,37
465,14,55,72,10,44,9
706,290,78,18,65,43,97
169,290,50,34,27,68,58
244,210,82,89,79,68,66
533,371,78,4,11,14,60
201,557,98,98,77,14,92
533,210,37,62,66,24,70
20,222,90,96,21,84,57
62,419,74,27,84,34,66
128,81,92,94,87,36,5
588,169,83,10,65,9,35
169,588,1,34,44,17,97
362,820,23,15,2,53,31
434,506,16,35,77,77,11
13,440,89,69,71,61,79
81,128,8,76,16,42,23
14,465,8,47,14,79,78
424,164,80,87,83,17,74
251,30,30,65,38,50,8
178,345,48,53,64,43,14
288,83,66,25,3,65,82
272,310,41,68,46,33,74
211,489,26,12,42,99,60
30,251,86,77,58,96,75
411,4,27,25,12,89,30
810,520,27,31,50,66,19
232,266,57,52,96,61,29
164,424,77,66,78,65,6
4,411,41,73,60,37,27
308,166,71,76,85,66,55
342,157,76,58,97,10,46
266,232,79,48,80,31,20
87,828,88,9,5,55,88
86,620,41,85,48,72,59
738,271,34,10,77,81,15
165,533,5,58,19,60,84
271,738,58,41,41,34,54
128,116,8,60,89,35,86
173,494,98,13,9,10,56
841,231,28,11,12,65,7
533,582,7,54,28,22,63
231,841,3,9,38,89,12
489,211,72,37,93,84,12
860,438,38,27,60,50,23
326,733,20,93,1,44,45
282,248,77,10,77,56,10
18,18,89,26,28,5,90
160,283,58,21,84,19,26
182,351,28,49,68,1,37
419,270,83,78,62,42,26
419,337,30,74,33,26,4
419,199,34,59,63,45,29
419,591,21,36,0,75,60
419,168,79,18,23,42,48
419,172,87,73,79,96,77
419,214,83,61,11,26,11
419,256,82,92,82,80,33
419,221,34,56,33,47,88
419,68,71,34,90,78,47
419,106,75,50,35,89,28
419,184,18,38,73,43,53
419,468,81,19,47,56,84
419,62,80,64,47,32,43
419,12,27,68,9,4,92
419,526,65,75,80,40,47
86,518,18,81,63,21,65
419,848,10,59,36,43,76
187,533,93,64,9,93,44
466,500,72,1,93,66,52
261,121,71,5,79,86,76
282,687,50,97,53,33,51
597,460,64,98,30,22,89
64,492,59,47,31,33,89
533,326,60,66,64,45,59
494,543,62,85,83,64,11
582,533,51,16,26,76,23
494,173,44,48,78,3,69
533,820,20,69,79,11,53
151,251,73,57,47,52,93
18,74,47,68,60,38,9
380,160,44,54,95,78,89
498,405,65,73,68,37,33
58,83,14,12,39,67,18
238,243,6,53,30,34,28
115,105,0,37,65,25,26
490,518,73,69,88,20,50
210,424,37,98,17,39,37
4,256,17,12,7,21,17
251,151,67,36,43,83,26
806,806,34,1,36,97,55
714,86,3,33,53,55,95
280,113,21,66,35,43,75
405,498,78,19,1,88,60
430,533,45,87,13,38,16
249,464,51,5,34,63,83
249,218,47,55,59,8,15
58,183,10,69,31,37,84
533,541,75,42,11,18,3
526,121,12,90,65,94,30
533,147,39,50,53,43,18
183,58,44,1,97,19,25
356,424,13,60,76,40,48
623,611,26,81,36,64,3
533,116,74,46,74,4,87
206,786,17,75,26,24,31
681,133,96,56,24,6,23
448,107,64,42,55,3,31
80,128,1,50,13,60,13
426,423,52,19,72,15,37
5,738,9,55,28,22,79
5,271,63,63,17,38,61
141,502,61,76,27,91,97
107,400,52,70,51,82,42
400,107,0,45,65,73,0
809,707,7,49,9,82,82
466,504,49,49,99,46,97
465,667,20,43,29,4,66
465,473,55,30,82,95,42
465,549,1,18,52,52,91
465,189,24,71,22,97,16
651,624,0,95,17,68,39
169,318,86,1,55,72,38
302,285,48,84,99,56,86
708,124,82,87,69,74,85
318,426,5,26,1,36,97
93,121,3,18,89,53,70
733,326,80,10,62,8,20
544,6,51,78,79,49,18
865,845,79,6,93,44,56
474,96,90,8,77,16,36
79,226,95,36,97,1,21
44,699,62,80,58,60,3
283,128,23,61,84,85,29
142,303,65,77,81,42,50
243,319,19,32,77,92,97
533,234,60,38,45,40,66
290,263,71,39,47,13,6
533,242,87,96,58,24,69
387,389,90,69,12,11,24
303,271,37,80,80,4,67
419,129,93,28,87,0,83
86,328,56,74,96,61,36
86,90,14,66,70,72,67
304,256,20,78,49,93,74
132,142,48,67,13,71,91
533,310,14,16,77,67,87
533,17,11,62,47,61,13
283,371,18,10,49,61,69
358,247,26,93,71,30,41
142,424,95,77,45,55,65
283,393,49,99,46,78,97
283,320,27,54,3,20,20
4,587,67,84,82,40,83
107,356,62,70,85,1,22
107,212,60,34,25,91,27
107,550,9,85,23,60,6
107,459,28,21,39,67,81
107,163,38,99,0,93,84
107,131,52,13,97,12,49
107,589,6,94,76,78,3
107,420,52,53,36,89,21
107,544,94,41,7,64,82
107,489,42,7,85,91,43
107,427,5,37,76,30,94
107,233,11,3,40,79,62
107,642,99,37,66,29,26
107,495,34,4,3,75,25
107,210,56,81,31,55,77
107,21,14,18,32,58,72
107,269,51,88,6,22,77
107,393,0,16,10,57,32
107,221,14,10,29,31,7
107,211,40,8,2,27,97
107,490,23,73,73,27,55
107,36,2,49,0,57,33
271,303,41,33,92,55,96
129,419,93,23,31,40,5
529,265,94,22,53,11,21
265,529,71,21,17,99,25
58,13,7,93,81,66,16
138,685,54,9,94,24,24
362,51,7,62,45,31,93
92,336,56,36,79,63,57
350,351,72,91,44,37,96
287,68,98,22,19,92,17
426,318,57,97,44,44,20
314,18,69,3,37,95,45
314,228,32,56,5,97,21
314,764,84,34,52,77,63
96,474,79,3,25,24,90
856,362,98,22,43,15,68
856,19,41,90,27,16,48
385,231,63,65,97,49,85
14,426,54,66,79,26,19
251,860,45,0,9,17,88
655,37,67,25,98,38,26
249,180,92,49,35,16,55
249,278,48,4,54,20,73
295,288,78,7,62,60,38
129,695,10,18,92,60,89
424,211,47,89,32,89,85
69,141,1,92,93,30,92
27,261,45,71,40,63,9
264,707,85,94,56,96,19
220,23,11,22,28,72,2
695,129,26,80,26,2,16
256,304,15,43,60,56,52
448,273,84,68,41,41,58
320,283,73,37,64,34,83
395,164,59,28,7,57,37
108,652,39,41,44,18,71
419,280,95,1,95,31,6
419,371,55,63,49,62,73
480,508,12,24,10,54,73
450,329,33,53,58,11,80
264,232,52,11,85,24,78
533,262,65,61,81,21,72
533,180,51,80,84,31,59
426,245,13,54,71,70,39
872,707,14,75,46,31,75
232,264,64,51,85,61,59
533,201,75,54,39,42,56
167,181,40,16,58,68,95
167,526,94,96,29,98,26
14,51,23,59,10,11,9
261,51,98,44,51,83,59
154,107,38,27,22,34,69
473,183,91,56,0,17,92
241,498,8,27,41,36,97
141,81,49,47,27,78,74
698,13,57,41,82,40,15
444,438,94,39,67,78,65
16,164,27,21,38,58,89
292,168,53,70,54,59,8
63,131,84,37,37,60,17
305,516,18,77,75,11,45
305,517,13,46,92,64,75
516,305,23,6,64,90,39
685,6,29,4,18,56,37
181,64,16,78,6,42,84
149,167,12,4,97,4,25
533,46,23,22,41,21,81
845,845,86,48,78,62,79
776,204,11,4,22,18,97
707,872,40,54,95,64,73
872,85,1,63,79,15,88
167,149,82,13,62,1,76
425,457,42,37,97,92,1
425,289,84,67,5,14,29
425,621,41,91,8,34,30
425,873,10,80,36,39,79
425,294,64,51,79,83,94
425,874,73,17,67,59,8
425,430,46,24,67,76,95
425,705,51,78,70,26,49
425,543,99,50,20,61,86
425,526,61,32,80,47,0
425,870,65,52,36,34,87
425,835,8,40,37,64,43
425,714,56,11,60,85,97
425,574,29,77,94,2,29
425,129,14,76,92,18,74
425,130,0,14,38,60,97
425,791,74,68,1,2,22
425,562,70,9,28,51,58
425,403,59,39,92,55,95
563,86,2,54,77,84,79
231,656,97,92,10,92,68
178,483,84,80,31,69,4
533,115,26,53,55,38,32
256,4,98,63,5,38,7
408,96,26,90,86,4,95
96,114,89,26,85,68,96
96,408,95,81,30,70,23
125,101,35,91,2,78,69
183,236,34,50,96,19,87
533,822,35,70,21,92,98
533,290,29,18,37,64,96
114,96,72,11,38,85,19
397,103,53,45,48,62,11
6,685,53,52,72,26,98
820,856,54,77,9,70,29
483,178,29,27,97,34,77
533,576,87,71,88,85,77
652,108,15,98,83,57,98
619,56,30,96,58,36,91
619,57,39,51,61,75,1
619,303,42,52,27,17,33
619,89,76,51,49,56,9
83,433,65,91,87,21,80
121,217,28,35,92,86,53
121,432,51,1,16,15,36
160,83,13,32,67,79,43
533,458,21,6,6,26,68
823,264,76,19,59,63,92
282,234,28,68,44,37,54
156,381,78,83,16,73,55
181,383,42,29,60,0,53
181,628,47,55,73,43,52
269,579,4,13,25,74,57
793,613,40,65,87,86,64
211,695,62,19,94,30,60
533,667,16,0,41,36,95
211,240,65,71,41,67,96
54,138,99,2,42,71,49
54,271,21,15,84,96,96
54,826,6,11,73,57,73
546,828,51,61,25,35,38
390,756,42,18,88,85,32
209,420,75,30,47,47,49
695,211,99,41,56,28,2
419,161,51,73,62,79,50
533,430,17,18,28,23,67
483,232,75,58,88,69,2
272,428,47,47,34,41,35
272,429,39,73,58,72,43
430,183,29,87,46,60,56
128,419,88,83,48,11,35
526,181,84,25,52,83,44
526,167,81,95,59,60,5
106,357,37,20,16,52,45
183,430,40,89,43,82,89
242,243,54,61,35,58,50
411,738,74,45,38,76,7
420,209,51,72,1,84,17
405,541,16,65,79,82,5
855,155,37,75,13,4,51
155,855,41,54,87,48,89
209,13,90,65,44,15,79
875,170,53,68,3,60,87
533,493,22,33,68,16,30
88,806,2,63,72,42,13
430,856,29,25,65,47,7
333,533,14,41,75,59,51
747,62,59,53,97,29,75
84,623,12,53,36,42,23
84,373,40,63,15,41,83
13,63,82,95,62,12,5
13,767,96,26,7,34,54
533,20,40,25,4,74,85
197,205,29,41,10,25,90
107,107,65,25,39,96,41
747,282,22,61,7,49,94
474,84,17,90,77,14,75
93,576,4,98,12,16,78
89,211,80,37,74,11,81
89,58,9,4,44,21,75
533,19,61,9,34,53,34
107,318,36,23,1,82,15
450,93,55,33,16,60,28
401,712,72,56,69,12,9
57,160,32,57,70,11,81
65,533,88,69,91,67,97
533,44,31,43,11,23,31
181,167,46,68,3,38,63
94,351,78,66,62,41,47
413,93,62,52,93,47,62
685,138,23,49,30,80,98
533,504,61,91,95,28,53
5,450,14,79,63,65,67
820,30,46,38,95,62,76
820,165,64,50,99,89,6
421,487,12,34,52,63,56
272,447,58,36,79,87,40
504,533,48,52,74,99,51
120,133,85,90,25,98,57
160,57,73,51,72,33,33
56,412,99,44,54,74,49
564,263,39,16,87,66,59
564,183,22,27,0,0,87
564,356,79,81,36,85,54
564,304,63,40,82,7,58
564,686,27,63,30,7,95
564,4,27,29,21,25,61
564,303,44,54,67,65,39
564,10,72,72,94,82,85
564,638,73,42,8,33,69
564,164,74,56,44,86,80
564,640,28,67,17,88,28
564,748,52,82,34,22,7
564,589,28,31,90,16,29
564,114,73,4,92,26,34
564,2,4,89,25,87,39
564,158,51,88,88,47,74
564,81,46,0,69,72,56
564,63,79,7,97,20,35
564,876,1,75,96,94,54
564,340,18,72,46,25,55
564,338,15,87,79,35,62
564,480,79,12,76,18,86
564,281,1,35,42,50,47
564,258,20,70,7,36,0
362,856,4,34,23,81,74
6,418,68,86,83,12,90
362,160,67,37,31,45,49
438,860,7,91,53,9,65
114,220,92,77,60,79,6
114,44,38,42,71,69,47
114,362,92,14,28,74,54
438,444,51,74,7,44,37
208,211,27,56,21,82,59
333,441,36,57,86,12,95
333,233,30,58,75,91,79
333,269,90,5,72,91,42
333,404,71,34,48,22,56
820,143,72,81,94,45,63
820,342,45,36,86,20,92
820,172,32,28,42,28,52
820,133,84,57,37,21,47
820,231,95,45,32,13,83
820,129,54,4,70,13,77
820,581,25,33,36,31,53
820,123,28,96,39,29,0
820,464,66,68,39,19,71
820,232,25,62,85,3,67
820,482,0,43,65,95,56
820,47,24,68,52,51,18
820,336,1,5,34,17,71
820,93,32,39,68,81,91
820,483,2,90,12,66,2
820,136,47,66,71,0,24
820,171,51,28,74,29,25
448,579,53,81,68,18,5
448,617,21,38,22,45,1
448,274,56,11,23,9,79
448,164,7,75,46,5,89
448,448,44,51,26,19,1
448,735,16,88,49,51,63
395,16,31,48,94,94,32
498,241,45,83,38,77,55
40,119,63,37,5,35,37
160,550,87,33,39,19,72
160,549,9,26,8,48,12
56,698,65,30,15,29,14
859,685,22,0,59,88,34
498,232,8,52,64,95,4
58,215,7,73,33,43,4
145,255,87,43,95,43,73
859,137,10,10,42,97,41
19,533,23,40,75,7,26
215,58,28,81,60,43,96
243,242,29,48,48,39,18
342,62,26,61,6,64,45
533,877,81,82,3,89,49
533,81,70,37,1,16,43
417,176,26,23,38,56,92
114,533,52,90,25,98,44
401,289,5,94,50,40,15
401,873,49,18,0,84,86
401,294,9,72,66,95,90
401,874,5,40,21,67,36
401,705,15,5,8,25,84
401,574,13,67,43,47,97
401,791,97,0,74,89,62
533,141,17,53,25,45,54
176,417,35,36,61,57,25
6,194,78,80,73,80,97
25,301,6,54,15,10,6
352,656,32,93,99,3,13
301,25,63,33,12,10,39
201,82,96,82,87,52,47
201,121,36,85,56,96,74
498,178,35,42,8,97,81
178,498,29,28,62,53,38
177,113,98,9,73,37,89
424,738,71,48,49,51,76
82,201,63,26,13,38,79
107,162,82,6,39,57,40
113,177,99,7,43,25,64
572,82,21,56,60,96,65
498,406,95,71,22,86,23
498,446,28,52,74,45,0
498,501,23,29,72,85,35
498,332,96,72,56,1,81
560,341,51,75,75,60,11
115,460,14,31,22,16,34
104,393,23,31,80,38,57
728,327,90,7,92,63,54
559,142,19,98,55,20,25
160,56,83,7,1,78,1
86,393,26,20,38,73,31
393,86,66,20,42,21,62
205,86,11,28,98,7,81
45,447,94,86,20,62,68
83,23,15,26,36,5,1
593,342,89,27,53,0,40
165,142,81,26,24,92,50
86,563,54,70,66,30,89
250,174,53,99,6,31,22
533,236,74,86,23,89,54
174,250,76,52,97,0,49
498,14,56,37,31,11,27
16,64,95,10,40,89,78
142,165,0,2,40,82,33
329,198,0,84,11,15,68
714,413,80,63,3,80,99
533,408,72,54,16,3,24
69,747,47,38,33,32,49
581,533,26,86,47,0,33
174,854,5,50,60,44,88
408,533,12,99,32,13,24
447,272,9,81,7,37,58
447,45,60,46,21,4,58
56,209,0,40,95,76,14
167,197,94,96,90,89,76
414,443,86,65,6,17,29
234,282,4,14,81,81,29
161,707,37,83,93,46,97
747,69,18,79,43,85,8
240,211,57,65,58,5,3
342,593,36,59,76,14,52
30,424,87,43,44,67,80
243,209,62,57,77,86,83
160,526,77,3,33,50,72
32,32,44,34,19,26,24
96,234,65,71,0,67,37
303,738,67,31,80,99,0
209,56,21,61,44,22,67
533,165,70,61,66,67,46
533,361,64,70,39,28,21
533,114,64,17,6,87,0
391,389,31,59,67,92,84
15,174,20,55,59,15,66
208,194,69,72,43,85,61
389,387,41,87,55,33,48
533,190,70,22,80,38,8
499,232,74,96,81,98,6
499,332,29,81,22,39,38
5,362,77,13,26,44,44
52,820,71,46,48,78,43
332,836,80,29,10,10,91
152,70,94,15,67,85,23
29,116,71,59,51,16,52
6,426,83,3,21,80,99
66,90,27,29,20,9,19
600,585,36,37,39,0,88
820,52,21,96,94,80,99
828,419,18,21,80,39,71
85,86,99,54,30,67,27
62,375,71,67,3,53,23
375,62,31,90,51,79,10
132,249,83,17,6,46,20
443,414,62,59,93,93,60
180,468,74,11,28,68,11
330,330,71,41,98,10,22
533,35,36,3,74,70,74
533,40,96,20,21,68,89
533,23,52,21,64,71,32
533,303,86,74,2,96,89
160,193,9,76,91,8,79
845,58,90,38,88,19,59
362,466,34,23,56,49,40
232,501,45,20,95,24,1
366,424,33,80,90,29,91
607,419,17,89,99,67,89
195,174,5,73,67,35,51
457,568,84,32,58,83,81
457,840,85,99,18,91,50
457,426,22,73,75,63,34
457,425,74,99,98,55,86
174,195,90,51,24,27,55
533,28,13,56,84,66,48
424,30,26,76,53,57,10
105,400,16,76,2,16,83
611,270,90,77,32,6,39
400,105,80,48,80,61,26
249,64,44,44,98,28,9
533,342,54,6,65,18,51
106,283,58,75,66,94,69
268,248,97,11,92,9,85
533,169,25,37,96,84,40
249,695,25,98,81,40,74
417,162,50,86,46,28,15
695,249,26,86,92,27,48
498,12,74,71,4,82,33
40,533,72,79,35,87,82
498,247,66,1,66,14,19
242,236,43,36,99,33,21
152,84,40,30,18,14,85
423,5,98,26,8,53,95
86,590,10,87,31,22,37
86,35,88,16,18,57,38
63,13,1,10,6,60,52
96,236,98,54,55,86,10
455,547,73,20,84,24,13
528,392,72,67,36,77,25
172,51,41,24,50,60,30
271,145,46,15,57,58,49
9,699,21,19,71,78,7
9,500,39,18,90,97,1
9,502,11,28,63,68,81
9,406,58,86,23,65,66
9,498,46,18,38,41,3
9,332,20,75,86,45,3
9,358,71,14,25,87,44
24,440,45,64,47,76,43
442,442,92,1,72,87,19
183,854,20,6,41,47,52
142,20,30,9,57,79,48
32,533,4,1,65,93,6
303,424,7,57,99,55,81
171,245,33,28,94,26,7
69,86,16,47,56,28,15
96,470,35,1,62,47,47
208,4,50,35,7,51,73
208,63,53,47,86,36,75
470,96,61,75,76,16,75
20,142,61,15,47,4,37
5,120,19,68,91,18,26
96,333,77,84,45,49,16
96,23,39,19,64,69,87
74,424,50,68,51,58,81
54,132,83,61,12,1,18
23,96,23,7,4,7,37
5,423,55,74,52,40,74
440,24,63,11,92,68,76
332,608,12,61,35,26,38
12,498,25,46,50,84,49
201,533,43,15,53,58,91
271,137,70,6,37,11,76
552,271,34,11,35,98,92
115,83,6,30,63,63,88
51,79,58,65,14,28,23
115,615,86,58,24,49,17
115,442,35,59,87,77,34
473,419,15,25,74,84,75
473,498,11,26,7,61,83
498,473,94,56,51,56,74
662,494,26,14,70,0,51
662,86,14,97,51,24,21
494,662,24,69,85,96,87
333,96,91,71,73,99,44
61,872,30,96,27,14,8
305,683,49,31,3,30,2
143,325,36,36,2,9,97
197,64,99,50,41,38,86
226,107,11,83,51,33,95
872,61,9,94,14,62,66
457,526,59,87,6,4,56
211,734,80,42,62,80,27
211,764,94,41,40,44,61
55,271,31,89,21,59,55
160,498,22,81,45,4,94
424,495,55,28,62,45,53
424,695,0,80,89,16,77
198,485,19,52,26,95,87
269,335,99,32,25,95,2
840,562,13,22,33,8,53
63,6,22,77,54,58,16
856,265,40,30,84,64,72
678,68,12,21,20,82,92
236,96,12,55,99,62,26
62,143,16,16,8,81,55
255,405,87,95,19,98,28
504,11,47,89,95,21,13
235,319,57,33,60,88,33
162,321,31,39,31,1,40
83,143,54,29,1,53,54
51,118,70,6,88,84,86
101,131,34,4,65,74,89
467,418,10,12,66,36,62
841,397,6,91,85,26,57
397,841,49,28,88,44,95
715,20,22,9,5,65,27
169,365,44,88,68,29,96
62,747,10,0,49,10,24
443,29,82,37,78,9,53
442,455,31,39,30,64,7
447,62,57,98,5,98,28
358,232,45,6,14,36,2
358,466,22,1,67,36,19
358,765,57,20,87,8,99
232,358,8,89,56,66,1
58,698,46,51,8,59,84
190,108,46,51,31,5,48
608,332,59,85,83,79,59
667,69,94,24,76,4,69
496,64,60,55,33,12,84
404,601,7,56,58,30,97
281,57,78,88,24,81,70
247,498,95,2,77,28,91
6,141,77,76,63,47,4
466,856,59,9,18,51,1
856,466,65,75,54,53,39
40,443,74,61,41,31,55
21,174,5,53,76,31,93
21,6,76,29,89,96,60
589,142,89,98,19,90,84
533,520,51,35,26,55,43
560,211,64,39,74,42,6
6,21,84,98,90,34,72
323,300,23,37,68,38,29
678,627,19,90,2,34,65
533,168,78,52,12,61,64
191,379,23,82,62,71,24
249,2,59,62,6,26,88
167,284,18,10,17,69,66
167,232,52,95,47,78,9
167,515,55,99,54,26,84
167,130,72,30,45,83,30
129,214,39,16,41,96,79
11,129,94,32,5,87,19
30,129,78,93,99,18,40
515,167,97,67,2,34,39
81,129,96,29,66,36,84
275,60,94,7,21,58,45
2,249,30,16,70,56,84
174,21,40,59,95,93,94
11,504,16,77,49,44,51
581,301,66,49,12,61,30
6,79,94,67,97,4,10
832,412,17,70,26,97,35
748,405,19,91,63,42,94
284,167,58,6,61,45,17
820,106,12,87,58,39,34
215,820,43,38,1,20,17
512,366,49,96,60,65,55
300,323,49,50,26,94,38
62,188,17,71,15,47,31
301,581,23,87,2,33,48
13,145,99,13,72,78,31
60,275,88,78,94,46,11
27,878,22,70,88,55,49
106,169,11,71,62,4,34
106,820,17,42,84,30,65
454,82,9,64,40,48,7
271,285,18,19,8,39,54
303,5,87,15,43,27,78
33,878,17,94,7,56,20
440,231,87,28,21,20,57
546,221,71,2,45,26,1
62,189,29,88,21,47,95
285,129,55,43,17,51,25
366,512,77,13,81,67,11
231,440,86,60,13,36,48
485,198,30,96,4,65,21
878,27,0,99,38,73,96
27,62,16,1,48,5,93
408,271,86,99,87,56,69
431,84,49,42,28,66,49
271,408,28,45,99,38,95
412,832,90,87,59,13,81
94,205,63,87,33,11,79
588,438,73,54,85,66,50
211,194,66,27,11,50,92
64,197,14,6,37,17,56
303,235,79,91,49,75,54
438,588,30,82,35,60,84
235,303,8,1,91,1,81
550,44,23,46,74,55,21
109,366,77,31,24,17,91
549,44,57,59,78,19,51
64,771,12,65,36,71,89
96,46,39,59,5,25,46
44,550,50,88,47,70,90
44,549,40,56,71,7,79
172,28,75,54,24,69,37
172,27,8,3,2,52,95
172,114,80,35,49,66,76
405,438,53,41,75,88,66
204,593,95,67,92,17,43
198,329,73,90,34,28,52
8,856,48,42,62,54,95
93,543,80,62,97,27,38
366,109,13,95,51,36,14
335,448,98,60,0,7,45
169,405,18,69,72,81,84
26,135,1,5,67,63,17
121,252,82,80,10,3,82
856,8,19,30,37,37,7
149,349,73,71,84,7,59
62,544,78,20,50,23,35
377,458,47,26,30,56,60
169,860,41,98,68,71,58
412,820,87,3,9,28,59
132,366,27,44,48,61,11
820,412,83,83,47,28,61
150,148,0,56,40,32,38
132,738,8,14,45,29,27
372,64,49,16,18,55,58
391,390,34,33,90,39,73
546,355,9,92,74,14,36
280,572,23,61,27,3,46
280,515,87,19,86,62,4
280,204,45,90,77,59,10
80,129,8,69,28,71,60
13,39,37,25,55,44,49
167,290,23,89,55,12,82
167,292,14,14,52,35,66
590,438,59,45,28,85,77
590,86,52,28,54,14,93
62,371,67,60,3,18,3
438,590,93,49,22,52,64
243,132,70,12,79,71,70
132,243,69,39,75,60,24
377,220,27,90,3,61,67
481,59,7,93,18,46,53
166,158,22,75,84,87,53
0,313,10,46,26,23,47
0,223,53,77,1,20,23
879,242,43,83,65,3,79
106,372,99,51,55,0,71
106,373,48,32,56,59,33
828,64,74,69,60,12,57
320,94,54,47,89,93,94
2,865,24,28,85,76,22
350,320,38,99,67,28,37
352,352,94,84,76,98,15
232,167,24,60,7,38,31
94,320,23,74,24,52,35
166,2,51,15,10,17,55
96,20,4,81,5,6,47
223,0,24,62,23,6,58
280,13,25,52,2,69,52
506,166,55,35,38,12,56
544,62,68,86,18,63,10
546,158,69,98,22,45,17
20,96,19,2,95,19,92
361,438,84,37,30,91,38
169,816,21,64,35,18,16
438,361,26,40,58,56,67
552,809,45,48,9,46,49
438,405,93,32,61,55,58
390,268,19,97,5,85,10
283,44,52,4,68,40,9
236,208,85,77,75,39,58
452,19,11,58,7,74,28
52,61,23,56,48,77,11
700,19,16,98,13,77,63
166,399,43,80,10,3,95
166,506,38,26,51,65,25
114,116,66,96,55,98,31
221,546,51,35,92,86,99
4,145,15,86,27,3,56
145,4,2,29,40,42,83
338,114,3,40,25,98,18
116,114,23,87,84,38,78
816,816,0,37,51,41,51
5,303,69,83,54,98,30
427,333,75,59,38,73,29
427,23,59,24,29,47,65
454,106,42,69,65,54,98
166,427,0,4,64,36,3
154,154,94,70,9,77,50
506,856,63,76,14,61,54
87,300,17,44,12,85,70
19,365,67,74,63,53,92
27,170,10,86,20,8,60
27,338,51,32,75,99,83
27,135,99,32,40,94,81
880,174,54,96,50,3,34
237,424,97,78,61,43,90
174,880,57,92,15,43,43
96,340,6,94,67,69,20
444,417,17,9,95,72,82
428,140,34,47,45,71,17
587,4,14,58,49,57,39
356,121,7,23,65,78,12
96,151,85,22,37,73,96
96,119,24,90,11,16,36
96,263,92,26,62,2,93
96,725,60,87,47,18,94
96,442,86,1,73,21,94
96,423,40,9,62,45,24
96,437,46,57,45,6,18
96,655,23,30,3,93,50
96,47,79,99,75,83,78
96,336,94,92,64,49,41
96,136,86,18,99,71,46
96,367,53,91,83,93,64
96,439,9,97,75,83,5
75,96,44,4,74,64,9
423,96,91,75,15,56,96
13,685,91,78,16,90,10
96,173,33,49,85,57,89
